Weather Conditions,Province,Road Type,Vehicles type,Time Period,Suspected Cause,Accident Characteristics,Hour,Severity
0,64,1,3,5,16,35,12,1
0,13,4,3,5,16,7,12,1
0,43,1,10,5,42,7,12,1
0,63,5,3,5,8,11,12,3
0,15,5,10,5,16,36,12,1
0,72,4,3,5,42,7,12,2
0,28,4,10,5,69,7,12,1
0,48,1,8,0,16,35,13,1
0,13,1,3,0,16,35,13,2
0,37,1,10,0,69,35,13,1
0,77,5,3,0,65,36,13,3
0,3,1,8,0,100,7,13,1
0,71,1,10,0,16,7,13,0
0,72,1,3,0,42,7,13,1
0,19,1,8,0,42,35,13,0
0,23,1,3,0,15,144,13,1
0,13,1,3,0,16,7,14,1
0,67,5,10,0,77,7,14,0
0,49,1,8,0,16,7,14,0
0,6,7,10,0,15,144,14,1
0,65,1,10,0,69,35,14,1
0,3,1,3,0,16,7,14,1
0,27,1,3,0,97,144,14,2
0,15,1,3,0,84,35,14,1
0,8,1,10,0,16,7,14,0
0,71,1,3,0,16,35,14,1
0,15,1,8,0,16,7,14,0
0,33,1,3,0,16,35,14,1
0,39,1,3,0,21,144,14,3
0,5,1,8,0,16,35,15,1
0,74,1,3,0,16,7,15,1
0,66,1,10,0,69,35,15,1
0,33,1,10,0,16,35,15,0
0,29,1,8,0,16,35,15,2
0,48,1,3,0,16,35,15,1
0,33,1,10,0,23,35,15,0
0,70,1,3,0,16,3,15,1
0,31,1,3,0,16,7,15,1
0,43,4,3,0,23,7,15,1
0,43,1,10,0,16,35,15,0
0,49,5,8,0,23,36,15,1
0,24,5,10,0,16,7,15,3
0,30,1,3,0,15,91,15,1
0,13,5,3,0,16,152,15,1
0,6,1,8,0,16,35,15,0
0,51,1,8,0,42,7,16,1
0,3,1,3,0,42,29,16,1
0,21,1,8,0,42,7,16,0
0,58,1,3,0,42,7,16,1
0,44,1,8,0,69,35,16,1
0,49,1,3,0,84,7,16,3
0,19,1,10,0,16,35,16,1
0,13,1,3,0,16,35,16,1
0,13,5,10,0,16,36,16,1
0,66,1,8,0,16,35,16,0
0,72,5,8,0,16,36,16,0
0,26,1,10,0,69,7,16,1
0,30,1,10,0,16,35,16,1
0,58,1,3,0,69,35,16,1
0,76,7,10,0,84,29,16,2
0,48,1,4,0,16,7,16,1
0,58,1,3,0,15,18,16,1
0,37,1,10,0,16,35,16,1
0,77,7,3,0,22,3,16,1
0,20,1,3,0,15,31,16,1
0,29,5,10,0,84,11,17,1
0,72,1,8,0,16,35,17,0
0,42,4,5,0,16,7,17,1
2,72,1,8,0,15,8,17,1
0,76,5,6,0,16,29,17,3
0,33,4,12,0,84,35,17,1
0,57,1,3,0,42,7,17,1
0,40,7,3,0,28,11,17,3
0,4,6,10,0,17,22,17,1
0,12,5,3,0,15,145,18,2
0,9,1,8,0,16,7,18,2
0,23,7,3,0,89,71,18,1
0,20,1,8,0,16,7,18,1
0,21,1,3,0,69,35,18,2
0,8,1,10,0,16,29,18,1
0,76,1,3,0,84,4,18,1
0,9,1,8,0,16,7,18,2
0,71,1,3,0,16,35,18,1
0,9,1,8,0,16,35,18,2
0,76,1,3,0,42,35,18,2
0,36,1,3,0,16,7,18,1
0,23,1,3,0,84,22,18,2
0,20,1,8,0,42,7,18,1
0,15,1,6,0,42,7,18,0
0,64,1,3,0,16,35,18,1
0,55,5,3,0,15,90,18,1
0,77,1,3,4,16,7,19,1
0,67,1,10,4,16,7,19,1
0,38,1,3,4,42,7,19,1
0,33,1,3,4,16,29,19,1
1,73,1,3,4,15,8,19,1
0,13,7,8,4,42,29,19,1
0,1,1,8,4,16,35,19,1
0,58,1,3,4,42,7,19,1
0,3,1,3,4,84,35,19,2
0,31,1,3,4,16,7,19,1
0,67,1,10,4,16,35,19,1
0,3,7,10,4,16,7,19,1
0,25,1,8,4,42,29,19,1
0,12,1,3,4,16,7,19,1
0,38,5,3,4,16,36,20,2
0,20,1,8,4,16,7,20,1
0,9,5,8,4,84,29,20,1
0,43,1,3,4,42,7,20,2
0,22,1,3,4,15,109,20,2
0,43,5,3,4,15,11,20,2
0,54,1,15,4,15,144,20,3
0,74,1,10,4,16,7,20,1
0,47,1,10,4,16,35,20,1
0,43,1,9,4,83,31,20,2
0,45,1,3,4,42,7,20,3
0,20,7,3,4,21,8,20,1
0,24,7,3,4,16,7,20,3
0,46,1,8,4,38,22,20,3
0,19,4,10,4,38,28,20,1
0,6,1,10,4,16,35,20,1
0,27,1,10,4,49,35,21,0
0,31,5,8,4,16,22,21,1
0,1,1,8,4,84,35,21,1
5,6,1,8,4,16,35,21,0
0,60,1,10,4,69,22,21,1
0,16,1,8,4,16,35,21,1
0,3,5,3,4,16,7,21,1
0,24,1,8,4,42,29,21,1
0,72,1,8,4,84,35,21,2
0,23,1,3,4,15,144,21,1
0,24,1,10,4,16,35,21,0
0,59,1,3,4,16,7,21,2
0,61,1,3,4,15,143,21,3
0,21,1,10,4,16,22,21,1
0,69,1,8,4,16,29,22,3
0,7,4,10,4,16,28,22,2
0,72,5,2,4,15,8,22,1
0,1,1,8,4,16,35,22,0
0,47,1,8,4,16,3,22,3
0,28,1,8,4,16,35,22,1
0,2,1,3,4,16,35,22,1
0,31,1,3,4,84,35,23,1
0,72,5,10,4,16,36,23,0
0,59,1,8,4,16,35,23,1
0,59,7,10,4,42,46,23,0
0,44,1,8,4,16,35,23,0
0,59,4,8,4,16,35,23,3
0,34,4,8,4,16,35,23,0
0,64,1,10,1,15,0,0,2
0,27,1,3,1,69,0,1,3
0,20,1,3,1,15,0,2,1
4,29,5,3,1,15,0,2,3
1,28,5,8,1,98,0,3,3
0,22,1,10,3,69,0,6,2
0,75,5,8,3,97,0,8,3
0,64,1,3,3,15,0,8,1
0,25,1,3,3,15,0,8,3
0,51,1,3,3,14,0,8,1
0,66,5,1,2,84,3,10,1
0,20,1,3,2,21,0,10,1
0,33,7,3,2,28,0,11,1
0,15,5,3,2,21,0,11,1
0,22,7,3,2,15,0,11,2
0,73,1,3,2,15,0,11,3
0,12,1,3,2,15,0,11,1
0,75,1,3,2,21,0,11,1
0,17,1,8,2,15,0,11,3
0,63,5,3,5,8,0,12,3
0,23,1,3,0,15,0,13,1
0,6,7,10,0,15,0,14,1
0,27,1,3,0,97,0,14,2
0,39,1,3,0,21,0,14,3
0,30,1,3,0,15,0,15,1
0,58,1,3,0,15,0,16,1
0,20,1,3,0,15,0,16,1
0,29,5,10,0,84,0,17,1
2,72,1,8,0,15,0,17,1
0,40,7,3,0,28,0,17,3
0,12,5,3,0,15,0,18,2
0,23,7,3,0,89,0,18,1
0,76,1,3,0,84,3,18,1
0,55,5,3,0,15,0,18,1
1,73,1,3,4,15,0,19,1
0,22,1,3,4,15,0,20,2
0,43,5,3,4,15,0,20,2
0,54,1,15,4,15,0,20,3
0,43,1,9,4,83,0,20,2
0,20,7,3,4,21,0,20,1
0,23,1,3,4,15,0,21,1
0,61,1,3,4,15,0,21,3
0,72,5,2,4,15,0,22,1
0,31,1,10,1,69,35,0,1
0,74,1,10,1,42,7,0,1
0,27,4,8,1,16,3,0,3
0,27,4,8,1,16,35,0,0
0,76,1,8,1,16,35,0,0
0,6,1,8,1,16,7,0,0
0,20,4,8,1,16,22,0,2
0,64,5,10,1,16,22,0,0
0,71,5,3,1,16,7,0,1
0,70,5,3,1,84,145,0,2
0,47,1,10,1,16,35,0,1
0,2,1,3,1,16,35,0,3
0,31,1,3,1,16,35,1,1
0,70,1,3,1,16,35,1,1
0,53,1,8,1,23,22,1,0
0,4,5,3,1,16,36,1,2
0,64,5,3,1,16,36,1,3
0,47,4,10,1,16,35,2,1
0,42,1,3,1,14,22,2,3
1,44,1,3,1,84,8,2,3
0,75,1,8,1,69,35,2,1
0,2,1,8,1,16,7,2,1
0,47,4,10,1,16,7,2,0
0,2,7,0,1,0,7,2,1
0,47,1,3,1,16,35,3,1
0,71,4,8,1,16,35,3,1
0,31,5,3,1,16,36,3,3
0,17,1,10,1,16,35,3,0
0,37,1,10,1,16,35,3,1
0,60,1,3,1,16,7,3,2
0,36,1,3,1,84,35,4,3
0,19,1,8,1,16,7,4,1
0,10,1,3,1,16,35,4,3
0,19,1,8,1,69,3,5,3
0,2,1,10,1,16,35,5,0
0,36,1,3,1,84,35,5,1
0,24,1,10,1,69,35,5,3
0,2,1,10,1,16,35,5,0
5,56,1,8,3,16,35,6,0
0,3,1,8,3,42,29,6,3
0,8,1,10,3,16,7,6,0
0,60,1,8,3,69,35,6,3
0,36,1,3,3,16,7,6,1
0,9,1,10,3,49,35,6,1
0,72,4,8,3,16,35,6,0
0,59,1,8,3,16,35,6,3
0,54,5,3,3,15,140,6,2
0,58,1,3,3,21,42,7,3
0,12,1,3,3,16,7,7,1
0,30,1,10,3,69,7,7,1
0,46,1,10,3,16,35,8,3
0,49,1,8,3,23,22,8,3
0,14,7,3,3,15,145,8,1
0,6,1,10,3,16,35,9,1
0,53,1,3,3,68,109,9,1
0,70,1,15,3,16,35,9,0
0,35,4,8,3,16,7,9,1
0,43,7,3,3,15,141,9,1
0,9,4,10,3,42,7,9,2
0,29,1,4,3,16,35,9,0
0,72,1,8,2,100,7,10,1
0,13,1,10,2,16,7,10,0
0,3,4,3,2,16,7,10,1
0,20,7,3,2,42,46,10,1
0,71,1,3,2,16,35,11,1
0,43,1,5,2,69,22,11,0
0,39,1,3,2,42,35,11,1
0,45,1,8,2,42,29,11,2
0,13,1,8,2,69,35,11,1
0,72,1,5,2,16,7,11,3
0,39,7,3,2,12,37,11,2
0,12,1,8,2,22,3,11,1
0,59,1,8,2,16,7,11,1
0,5,7,10,5,16,7,12,2
0,66,1,1,5,15,4,12,2
0,66,5,10,5,84,145,12,2
0,20,4,8,5,42,7,12,1
0,1,4,4,5,16,7,12,1
0,19,1,8,5,16,35,12,0
0,70,1,8,5,31,46,12,1
0,2,7,0,5,7,7,12,0
0,72,5,8,5,16,36,12,1
0,3,1,10,5,42,7,12,1
0,12,1,10,5,16,7,12,1
0,58,1,10,5,17,29,12,1
0,3,5,10,5,84,29,12,1
0,43,1,8,5,16,35,12,2
0,64,0,3,5,16,36,12,1
0,61,1,3,0,84,35,13,1
0,74,1,3,0,42,7,13,1
0,40,1,8,0,16,35,13,1
0,74,5,5,0,3,36,13,3
0,18,1,8,0,16,35,13,0
0,71,1,8,0,42,29,13,3
0,59,1,3,0,16,7,13,2
0,55,1,10,0,42,29,13,1
0,66,4,8,0,42,7,14,2
0,9,1,3,0,1,3,14,1
0,64,7,3,0,15,80,14,1
0,61,1,10,0,16,29,14,1
0,18,1,8,0,42,7,14,1
0,23,4,3,0,38,28,14,2
0,66,1,3,0,16,7,14,1
0,68,1,10,0,16,35,15,1
0,36,1,10,0,15,136,15,2
0,4,4,8,0,103,7,15,3
0,12,1,8,0,16,46,15,3
0,22,1,3,0,16,35,15,2
0,38,1,3,0,16,35,15,2
0,38,5,6,0,31,36,15,0
0,56,1,8,0,16,35,16,0
0,24,1,8,0,16,35,16,1
0,62,5,8,0,84,145,16,1
0,12,4,8,0,16,7,16,1
0,76,1,3,0,84,141,16,1
0,71,1,10,0,16,7,16,1
0,59,1,3,0,16,35,16,3
0,35,1,8,0,16,35,16,2
0,15,1,10,0,69,15,16,0
0,35,1,8,0,16,35,16,1
0,36,1,3,0,16,7,16,1
0,35,1,2,0,15,139,16,1
0,45,1,10,0,16,35,16,1
0,2,1,10,0,16,7,16,1
0,32,1,3,0,16,35,16,1
0,39,5,3,0,21,8,16,2
0,21,0,3,0,16,22,16,3
0,71,1,8,0,16,35,17,1
0,67,1,3,0,16,35,17,1
0,76,1,3,0,84,139,17,1
0,24,1,8,0,16,35,17,1
0,66,1,8,0,16,35,17,1
5,20,1,8,0,16,35,17,0
0,36,1,1,0,16,3,17,1
0,2,1,8,0,69,35,17,0
0,2,1,3,0,42,7,17,1
0,12,1,3,0,16,35,17,1
0,42,1,8,0,16,7,17,2
0,45,1,10,0,16,7,18,2
0,38,1,3,0,14,22,18,0
0,15,1,3,0,16,7,18,1
0,15,1,3,0,16,29,18,1
0,62,7,12,0,21,39,18,1
0,22,4,8,0,42,7,18,1
0,61,1,3,0,84,7,18,1
0,43,4,10,0,85,7,18,0
0,17,5,3,0,15,147,18,3
0,74,1,3,0,16,7,18,1
0,27,1,10,0,16,7,18,1
0,71,1,8,4,16,29,19,1
0,71,1,8,4,16,7,19,0
0,74,1,14,4,16,35,19,0
0,58,1,10,4,16,7,19,0
0,58,4,8,4,16,36,19,2
0,19,4,8,4,38,29,19,1
0,74,1,8,4,16,7,19,3
0,45,1,13,4,31,35,19,1
2,71,1,10,4,84,35,19,0
0,13,5,10,4,16,22,19,0
0,14,5,3,4,84,145,19,1
0,56,5,3,4,15,77,19,3
0,59,5,8,4,16,36,19,0
0,14,1,10,4,16,35,19,1
0,74,4,3,4,42,7,19,1
0,8,1,8,4,16,7,20,3
0,76,5,8,4,16,36,20,0
0,21,1,8,4,16,29,20,1
0,20,1,1,4,15,4,20,2
0,71,1,8,4,16,35,20,1
1,21,1,8,4,86,138,20,3
0,10,7,3,4,14,37,20,1
0,52,1,8,4,16,35,20,1
0,31,5,3,4,21,4,20,1
6,5,1,5,4,22,3,21,3
0,55,1,10,4,84,35,21,0
0,31,1,3,4,16,35,21,1
0,52,4,8,4,16,36,21,1
0,71,1,3,4,16,35,21,1
0,9,1,10,4,16,35,21,0
0,74,1,3,4,82,35,21,1
0,51,1,3,4,84,11,21,3
0,15,1,7,4,42,7,21,1
0,35,7,3,4,42,29,21,3
0,4,4,10,4,16,35,21,1
0,66,1,8,4,16,7,22,1
0,42,4,10,4,87,28,22,1
2,71,5,3,4,84,147,22,1
0,72,1,3,4,84,35,22,1
0,74,1,10,4,14,22,22,1
0,74,5,8,4,16,36,23,0
0,35,1,10,4,16,7,23,3
0,12,4,4,4,22,3,23,3
0,6,1,8,4,22,3,23,3
0,2,1,1,4,16,3,23,3
0,76,4,14,4,16,7,23,0
0,42,1,3,4,16,7,23,2
6,45,1,3,4,16,152,23,1
0,22,1,10,4,15,102,23,2
0,43,4,10,4,16,35,23,2
0,70,5,3,1,84,0,0,2
1,44,1,3,1,84,0,2,3
0,54,5,3,3,15,0,6,2
0,58,1,3,3,21,0,7,3
0,14,7,3,3,15,0,8,1
0,53,1,3,3,68,0,9,1
0,43,7,3,3,15,0,9,1
0,39,7,3,2,12,0,11,2
0,66,1,1,5,15,3,12,2
0,66,5,10,5,84,0,12,2
0,64,7,3,0,15,0,14,1
0,36,1,10,0,15,0,15,2
0,62,5,8,0,84,0,16,1
0,76,1,3,0,84,0,16,1
0,15,1,10,0,69,0,16,0
0,35,1,2,0,15,0,16,1
0,39,5,3,0,21,0,16,2
0,76,1,3,0,84,0,17,1
0,62,7,12,0,21,0,18,1
0,17,5,3,0,15,0,18,3
0,14,5,3,4,84,0,19,1
0,56,5,3,4,15,0,19,3
0,20,1,1,4,15,3,20,2
1,21,1,8,4,86,137,20,3
0,10,7,3,4,14,0,20,1
0,31,5,3,4,21,3,20,1
0,51,1,3,4,84,0,21,3
2,71,5,3,4,84,0,22,1
0,22,1,10,4,15,0,23,2
0,2,1,0,1,0,7,2,1
0,2,1,0,5,0,7,12,0
0,17,1,3,1,42,7,0,3
0,9,4,8,1,16,35,0,1
0,8,1,9,1,83,8,0,1
0,7,5,10,1,16,36,0,2
0,74,1,10,1,16,35,0,1
0,66,1,8,1,16,35,0,1
0,55,1,3,1,15,90,0,1
0,29,7,10,1,16,46,0,2
6,58,7,8,1,16,35,0,0
0,6,1,10,1,16,35,0,2
0,33,1,3,1,84,35,0,2
0,27,6,6,1,69,29,1,3
0,74,1,3,1,16,35,1,1
0,55,1,10,1,23,29,1,1
0,38,1,10,1,69,35,1,0
0,49,1,8,1,16,35,1,1
0,12,1,3,1,16,7,1,1
0,3,4,8,1,69,35,1,1
0,15,1,3,1,16,35,1,1
0,71,1,3,1,16,35,1,1
0,33,5,8,1,16,36,2,2
0,72,1,8,1,16,35,4,2
0,71,1,10,1,21,144,4,1
0,38,5,10,1,16,36,5,0
0,3,1,10,3,69,144,6,1
0,42,1,10,3,16,35,7,1
0,58,1,3,3,68,144,7,1
0,15,1,3,3,16,35,7,1
0,59,1,3,3,44,22,7,1
0,30,4,3,3,16,7,8,3
0,75,1,8,3,16,35,8,1
0,65,1,10,3,16,35,8,1
0,30,1,3,3,16,35,9,1
0,37,1,10,3,16,7,9,3
0,43,1,3,3,16,7,9,2
0,12,1,3,3,16,35,9,1
0,66,1,3,3,16,35,9,3
0,57,4,3,3,42,7,9,2
0,12,4,12,3,16,7,9,2
0,4,7,8,3,16,46,9,0
0,3,1,10,3,16,7,9,1
0,28,7,10,3,36,37,9,0
0,4,4,8,2,42,29,10,1
0,3,1,10,2,16,7,10,1
0,66,1,3,2,16,7,10,1
0,66,1,3,2,16,7,10,1
0,27,1,8,2,16,35,10,1
0,33,1,3,2,16,35,10,1
0,74,1,10,2,16,7,10,1
0,37,1,3,2,16,35,11,3
0,15,7,3,2,42,46,11,1
0,43,1,10,2,69,35,11,3
0,68,1,10,2,69,29,11,2
0,73,5,3,2,15,11,11,2
0,20,1,8,2,16,7,11,0
0,66,4,3,2,84,7,11,1
0,12,4,3,2,16,29,11,1
0,53,1,3,2,16,7,11,1
0,2,5,8,2,15,140,11,0
0,64,4,10,5,69,35,12,2
0,19,1,3,5,16,22,12,1
0,50,5,3,5,16,36,12,2
0,66,1,3,5,16,35,12,1
0,37,1,10,5,16,7,12,1
0,57,1,8,5,42,7,12,1
0,53,5,3,5,65,36,12,3
0,45,1,10,5,16,29,12,1
0,37,4,8,0,16,35,13,1
0,47,1,8,0,42,22,13,0
0,9,1,8,0,16,7,13,1
0,66,1,3,0,16,7,13,1
0,2,1,10,0,42,7,13,2
0,9,1,10,0,16,7,13,0
0,28,1,3,0,84,35,13,3
0,75,4,3,0,84,7,13,3
0,23,1,3,0,15,143,13,1
0,68,4,8,0,42,29,13,1
0,52,1,8,0,16,7,13,1
0,52,1,10,0,16,7,13,0
0,48,1,8,0,16,7,14,1
0,41,1,3,0,83,92,14,2
5,49,5,8,0,16,152,14,1
0,39,5,3,0,84,8,14,2
0,19,1,10,0,42,29,14,2
0,69,1,7,0,16,7,14,0
0,9,1,10,0,16,7,14,0
0,36,5,3,0,16,29,14,3
0,28,1,10,0,16,7,14,0
0,64,1,8,0,16,7,14,1
0,30,1,8,0,69,35,14,0
0,70,1,3,0,16,35,14,1
0,64,4,3,0,16,36,14,1
0,9,1,10,0,16,29,14,1
0,28,5,10,0,16,36,14,2
0,72,7,3,0,84,147,15,1
0,15,4,3,0,69,35,15,1
0,67,1,8,0,16,35,15,1
0,56,7,8,0,16,46,15,3
0,58,5,3,0,16,36,15,1
0,30,1,8,0,16,7,15,1
0,72,1,3,0,15,80,15,1
0,60,1,8,0,16,35,15,1
0,45,1,3,0,42,7,15,3
0,35,5,8,0,16,36,16,1
0,47,5,2,0,15,4,16,1
0,76,1,10,0,16,35,16,1
5,33,1,10,0,16,35,16,0
0,49,5,10,0,69,36,16,0
0,8,5,6,0,83,31,16,1
0,60,1,8,0,16,3,16,3
0,10,1,10,0,69,47,16,0
0,35,1,10,0,85,29,16,2
0,10,1,3,0,15,104,16,1
0,6,4,3,0,42,28,16,2
0,64,1,8,0,16,7,16,1
0,73,1,8,0,16,7,16,0
0,64,5,3,0,16,7,16,2
0,3,1,8,0,16,7,16,1
5,33,1,3,0,16,35,16,1
0,67,1,5,0,69,35,17,0
0,72,1,8,0,16,35,17,1
0,3,5,2,0,84,97,17,1
0,64,4,3,0,38,7,17,1
0,20,1,3,0,16,7,17,2
0,23,5,8,0,16,36,17,1
0,59,3,8,0,14,22,17,1
0,31,5,3,0,16,36,17,1
0,45,5,10,0,16,36,17,2
0,58,1,8,0,16,35,17,1
0,77,1,3,0,84,49,18,1
0,64,1,3,0,16,7,18,2
0,31,1,3,0,16,7,18,1
0,56,4,3,0,16,28,18,2
0,31,5,3,0,16,152,18,1
0,47,1,3,0,84,4,18,1
0,15,4,3,0,38,28,18,1
5,75,7,10,0,87,3,18,3
0,5,1,8,0,69,35,18,3
0,58,7,8,0,17,7,18,0
0,57,4,3,0,16,35,18,2
0,71,5,8,0,16,36,18,1
0,1,7,3,0,38,29,18,3
0,63,5,3,0,15,11,18,2
0,16,1,8,0,85,22,18,0
0,25,5,8,4,16,36,19,3
0,66,1,4,4,69,35,19,1
0,2,1,10,4,16,35,19,1
0,64,1,3,4,17,35,19,3
0,59,1,3,4,16,7,19,1
0,73,7,2,4,85,40,19,1
0,58,5,8,4,16,36,19,1
0,77,5,3,4,41,23,19,1
0,43,4,8,4,16,35,19,2
0,50,1,2,4,84,139,19,1
0,41,1,8,4,16,35,19,0
0,67,1,10,4,100,7,19,1
0,15,5,10,4,16,36,19,1
0,76,7,2,4,84,92,19,1
0,20,1,14,4,42,7,20,1
6,58,5,10,4,16,36,20,0
0,13,1,10,4,44,22,20,1
0,31,5,3,4,87,36,20,1
0,48,1,8,4,16,35,20,1
0,21,1,8,4,84,22,20,1
0,38,4,8,4,16,7,20,2
0,15,7,3,4,42,7,20,1
0,31,1,8,4,84,35,20,1
0,77,1,3,4,16,7,21,1
0,66,1,8,4,16,35,21,1
0,66,5,6,4,16,7,21,3
0,6,1,10,4,69,142,21,3
0,36,5,3,4,16,152,21,1
0,9,1,8,4,44,22,21,0
0,23,1,8,4,22,3,21,3
0,56,5,8,4,84,3,21,3
0,19,5,8,4,87,29,21,2
0,7,1,11,4,41,24,21,1
0,32,7,3,4,42,29,21,1
0,20,1,10,4,16,35,21,0
0,22,1,3,4,15,109,21,2
0,74,4,8,4,38,29,22,1
0,46,1,10,4,16,35,22,1
0,43,1,3,4,16,7,22,1
0,31,5,3,4,16,36,22,1
0,13,4,10,4,16,28,23,2
0,6,5,10,4,69,36,23,1
0,12,1,14,4,16,7,23,0
0,8,1,9,1,83,0,0,1
0,55,1,3,1,15,0,0,1
0,71,1,10,1,21,0,4,1
0,3,1,10,3,69,0,6,1
0,58,1,3,3,68,0,7,1
0,28,7,10,3,36,0,9,0
0,73,5,3,2,15,0,11,2
0,2,5,8,2,15,0,11,0
0,23,1,3,0,15,0,13,1
0,41,1,3,0,83,0,14,2
0,39,5,3,0,84,0,14,2
0,72,7,3,0,84,0,15,1
0,72,1,3,0,15,0,15,1
0,47,5,2,0,15,3,16,1
0,8,5,6,0,83,0,16,1
0,10,1,10,0,69,0,16,0
0,10,1,3,0,15,0,16,1
0,3,5,2,0,84,0,17,1
0,77,1,3,0,84,0,18,1
0,47,1,3,0,84,3,18,1
0,63,5,3,0,15,0,18,2
0,73,7,2,4,85,0,19,1
0,77,5,3,4,41,0,19,1
0,50,1,2,4,84,0,19,1
0,76,7,2,4,84,0,19,1
0,6,1,10,4,69,0,21,3
0,7,1,11,4,41,0,21,1
0,22,1,3,4,15,0,21,2
0,7,5,8,1,16,36,0,0
0,29,4,10,1,16,7,0,0
0,72,1,3,1,16,35,0,1
0,28,1,8,1,69,35,0,1
0,46,1,3,1,84,152,0,1
0,44,1,3,1,16,7,0,1
0,37,1,8,1,16,35,0,1
0,49,1,8,1,16,7,0,2
0,58,1,10,1,69,35,1,1
0,19,1,8,1,49,35,1,1
0,66,5,3,1,16,36,1,3
0,54,1,8,1,16,35,1,1
0,64,1,3,1,14,35,1,3
0,54,1,3,1,84,35,1,2
0,54,4,3,1,84,35,1,1
0,42,4,8,1,16,35,1,0
0,74,1,10,1,17,35,1,1
0,1,1,10,1,16,35,1,0
0,3,5,10,1,84,147,1,1
5,7,4,8,1,26,7,1,3
0,10,5,8,1,69,140,2,0
6,75,5,5,1,69,36,2,2
0,10,1,3,1,84,35,2,1
6,58,1,10,1,69,35,2,1
0,1,1,8,1,16,35,3,0
0,74,1,9,1,16,7,3,1
0,36,1,3,1,84,35,4,1
0,58,1,8,1,42,7,4,1
0,19,1,10,1,16,29,4,3
0,28,1,10,1,69,35,4,1
0,52,0,3,1,16,36,5,3
0,12,4,10,1,16,36,5,0
0,47,1,10,1,16,35,5,1
0,40,1,8,1,16,7,5,0
0,6,5,8,1,16,35,5,2
0,36,1,3,1,16,7,5,1
0,19,1,8,1,16,35,5,1
0,2,1,10,3,16,7,6,3
0,35,6,8,3,69,36,6,1
0,2,4,8,3,16,7,6,0
0,66,1,3,3,16,35,7,1
0,36,5,3,3,16,7,7,1
0,33,1,3,3,90,35,7,2
0,16,1,10,3,69,35,7,3
0,6,1,8,3,69,35,7,0
0,51,1,3,3,21,21,7,1
0,73,4,8,3,49,35,7,0
0,66,1,4,3,16,35,7,1
0,50,1,10,3,16,35,8,0
0,42,5,10,3,16,36,8,1
0,53,1,3,3,15,54,8,1
0,37,1,8,3,16,7,8,3
0,70,4,7,3,16,35,8,0
0,38,7,3,3,21,90,8,1
6,54,7,10,3,16,7,9,2
0,2,2,3,3,16,46,9,3
0,5,1,8,3,49,35,9,0
0,64,1,3,3,42,7,9,1
0,12,7,3,3,15,31,9,1
0,6,1,3,3,15,90,9,1
5,20,5,8,3,16,36,9,0
0,9,1,8,3,16,35,9,0
5,2,1,8,3,16,35,9,0
0,44,7,8,2,42,7,10,3
5,2,1,3,2,26,35,10,2
0,22,1,3,2,23,35,10,1
0,48,1,3,2,16,35,10,1
0,59,6,8,2,16,7,10,3
0,37,1,8,2,69,35,10,1
0,58,4,8,2,16,35,11,1
0,59,1,8,2,42,35,11,0
0,33,7,10,2,16,28,11,2
0,32,6,10,2,16,7,11,0
0,23,1,8,2,16,22,11,0
0,59,1,10,2,16,7,11,0
0,10,1,8,2,16,35,11,1
0,67,1,10,2,16,7,11,0
0,8,1,8,5,16,35,12,1
0,3,1,3,5,16,7,12,1
0,59,1,7,5,16,35,12,1
0,28,1,10,5,16,35,12,0
0,5,7,8,5,42,7,12,2
0,15,1,3,5,42,7,12,1
0,19,1,10,5,16,35,12,1
0,58,4,10,0,42,28,13,1
0,74,4,10,0,16,7,13,1
0,64,1,3,0,15,82,13,1
0,23,1,3,0,16,35,13,3
0,33,1,3,0,44,22,13,1
0,10,1,12,0,16,35,13,1
0,72,1,10,0,16,35,13,0
0,2,1,10,0,42,7,13,0
0,15,1,10,0,69,35,13,1
0,76,1,10,0,69,35,14,1
0,23,1,3,0,16,22,14,1
0,9,1,3,0,16,7,14,1
0,15,1,8,0,21,143,14,1
0,5,1,10,0,42,7,14,1
0,15,1,8,0,16,7,14,0
0,7,1,5,0,42,29,14,2
0,5,1,3,0,42,7,14,1
0,19,1,8,0,16,7,14,0
0,68,1,10,0,42,7,14,1
0,50,1,10,0,16,7,14,1
0,76,1,10,0,84,144,14,3
0,2,1,10,0,16,35,14,0
0,30,1,3,0,69,3,14,1
0,6,1,10,0,42,7,15,1
0,6,4,3,0,16,7,15,1
0,65,1,10,0,42,7,15,3
0,77,5,3,0,16,152,15,1
0,21,1,8,0,69,35,15,1
0,15,7,3,0,42,7,15,1
0,60,4,8,0,42,28,15,0
0,26,5,3,0,15,146,15,2
0,8,1,10,0,16,7,15,0
0,64,1,8,0,15,4,15,1
0,58,1,3,0,42,7,15,1
0,65,5,3,0,84,8,15,2
0,18,4,8,0,16,46,16,1
0,58,1,8,0,49,35,16,0
0,64,1,3,0,15,144,16,1
0,19,1,3,0,42,7,16,2
0,9,1,5,0,16,22,16,3
0,21,1,3,0,42,35,16,2
0,25,1,10,0,16,35,16,1
0,12,1,3,0,16,35,16,1
0,66,4,3,0,16,7,16,1
0,66,1,3,0,42,7,16,1
0,67,1,8,0,16,35,16,3
0,30,1,10,0,16,29,16,0
0,39,1,10,0,85,7,16,1
0,23,1,3,0,69,35,16,2
0,64,4,10,0,16,36,16,0
0,74,1,3,0,15,8,17,2
0,16,4,10,0,42,7,17,1
0,21,4,3,0,16,29,17,2
